code,tickers,market,name
417310,417310.KS,KOSPI,KORAMCO THE ONE REIT
267850,267850.KS,KOSPI,AsianaIDT
020120,020120.KS,KOSPI,KidariStudio
068290,068290.KS,KOSPI,SAMSUNG PUBLISHING
035510,035510.KS,KOSPI,SHINSEGAE I&C
053690,053690.KS,KOSPI,HanmiGlobal
317400,317400.KS,KOSPI,XI SND
070960,070960.KS,KOSPI,MYP
031440,031440.KS,KOSPI,SF
002620,002620.KS,KOSPI,JEIL PHARMA HOLDINGS
400760,400760.KS,KOSPI,NHALLONEREIT
094280,094280.KS,KOSPI,HYOSUNG ITX
000700,000700.KS,KOSPI,EUSU HOLDINGS
016710,016710.KS,KOSPI,DAESUNG HOLDINGS
058850,058850.KS,KOSPI,KTcs
000180,000180.KS,KOSPI,SCEHoldings
350520,350520.KS,KOSPI,IGIS RESIDENCE REIT
396690,396690.KS,KOSPI,MIRAEASSETGREIT
012170,012170.KS,KOSPI,Ascendio
035000,035000.KS,KOSPI,HS Ad
078000,078000.KS,KOSPI,TELCOWARE
058860,058860.KS,KOSPI,KTis
016880,016880.KS,KOSPI,WOONGJIN
338100,338100.KS,KOSPI,NH Prime REIT
357250,357250.KS,KOSPI,MAPS REIT 1
031820,031820.KS,KOSPI,Comtec
357430,357430.KS,KOSPI,MASTERN PREMIER REIT
100220,100220.KS,KOSPI,VISANG
003560,003560.KS,KOSPI,IHQ
023350,023350.KS,KOSPI,KECC
011420,011420.KS,KOSPI,GALAXIA SM
145270,145270.KS,KOSPI,KTOPREITs
072130,072130.KS,KOSPI,UANGEL
007120,007120.KS,KOSPI,MiraeING
015020,015020.KS,KOSPI,e-STARCO
019685,019685.KS,KOSPI,DAEKYO(1PB)
204210,204210.KS,KOSPI,STAR REIT
005257,005257.KS,KOSPI,GCH Corp(2PB)
140910,140910.KS,KOSPI,A REIT
328130,328130.KQ,KOSDAQ,Lunit
067160,067160.KQ,KOSDAQ,SOOP
058970,058970.KQ,KOSDAQ,EMRO
053800,053800.KQ,KOSDAQ,AHNLAB
376300,376300.KQ,KOSDAQ,DEARU
030520,030520.KQ,KOSDAQ,HANCOM
215000,215000.KQ,KOSDAQ,GOLFZON
394280,394280.KQ,KOSDAQ,Openedges Technology
108860,108860.KQ,KOSDAQ,SELVAS AI
060250,060250.KQ,KOSDAQ,NHN KCP
041020,041020.KQ,KOSDAQ,Polaris Office
338220,338220.KQ,KOSDAQ,VUNO
443670,443670.KQ,KOSDAQ,SPsoft
298830,298830.KQ,KOSDAQ,Suresoft
108490,108490.KQ,KOSDAQ,ROBOTIS
138580,138580.KQ,KOSDAQ,BusinessOn
035600,035600.KQ,KOSDAQ,KGINICIS
032620,032620.KQ,KOSDAQ,UBCARE
304100,304100.KQ,KOSDAQ,SALTLUX
402030,402030.KQ,KOSDAQ,Konan Technology
047560,047560.KQ,KOSDAQ,ESTsoft
094480,094480.KQ,KOSDAQ,GalaxiaMoneytree
052400,052400.KQ,KOSDAQ,KONA I
322510,322510.KQ,KOSDAQ,JLK
315640,315640.KQ,KOSDAQ,DEEPNOID
046440,046440.KQ,KOSDAQ,KGMBLS
053300,053300.KQ,KOSDAQ,KICA
136540,136540.KQ,KOSDAQ,Wins
393210,393210.KQ,KOSDAQ,TOMATOSYSTEM
214180,214180.KQ,KOSDAQ,Hecto Innovation
205100,205100.KQ,KOSDAQ,XM
294570,294570.KQ,KOSDAQ,coocon
051160,051160.KQ,KOSDAQ,GAEASOFT
072770,072770.KQ,KOSDAQ,Yulho
384470,384470.KQ,KOSDAQ,CLS
411080,411080.KQ,KOSDAQ,SANDS LAB
234340,234340.KQ,KOSDAQ,Hecto Financial
086960,086960.KQ,KOSDAQ,MDS Tech
089850,089850.KQ,KOSDAQ,UBIVELOX
418620,418620.KQ,KOSDAQ,E8IGHT
356680,356680.KQ,KOSDAQ,AXGATE
443250,443250.KQ,KOSDAQ,Revu
042510,042510.KQ,KOSDAQ,RaonSecure
173130,173130.KQ,KOSDAQ,OPASNET
071200,071200.KQ,KOSDAQ,INFINITT Healthcare
391710,391710.KQ,KOSDAQ,Kornic Automation
099750,099750.KQ,KOSDAQ,ezCaretech
250060,250060.KQ,KOSDAQ,Mobiis
032850,032850.KQ,KOSDAQ,BITComputer
234300,234300.KQ,KOSDAQ,STraffic
377480,377480.KQ,KOSDAQ,MAUM.AI
140430,140430.KQ,KOSDAQ,CATIS
450520,450520.KQ,KOSDAQ,Inswave Systems
263860,263860.KQ,KOSDAQ,GENIANS
087260,087260.KQ,KOSDAQ,MA
158430,158430.KQ,KOSDAQ,ATON
054920,054920.KQ,KOSDAQ,Hancom WITH
352910,352910.KQ,KOSDAQ,Obigo
053980,053980.KQ,KOSDAQ,OSANGJAIEL
192250,192250.KQ,KOSDAQ,Ksign
355390,355390.KQ,KOSDAQ,CWORKS
322180,322180.KQ,KOSDAQ,THiRA-UTECH
430690,430690.KQ,KOSDAQ,Hanssak
219420,219420.KQ,KOSDAQ,Linkgenesis
377030,377030.KQ,KOSDAQ,MAXST
288980,288980.KQ,KOSDAQ,MOADATA
041460,041460.KQ,KOSDAQ,Crosscert
290090,290090.KQ,KOSDAQ,TWIM
150900,150900.KQ,KOSDAQ,FASOO
220180,220180.KQ,KOSDAQ,HANDYSOFT
163730,163730.KQ,KOSDAQ,FINGER
060850,060850.KQ,KOSDAQ,YoungLimWon
100030,100030.KQ,KOSDAQ,Inzisoft
301300,301300.KQ,KOSDAQ,VAIV company
413640,413640.KQ,KOSDAQ,MTX
189690,189690.KQ,KOSDAQ,FORCS
303530,303530.KQ,KOSDAQ,INNODEP
053350,053350.KQ,KOSDAQ,INITECH
440320,440320.KQ,KOSDAQ,Openknowl
434480,434480.KQ,KOSDAQ,MONITORAPP
189330,189330.KQ,KOSDAQ,XIIlab
419120,419120.KQ,KOSDAQ,Sandoll
376980,376980.KQ,KOSDAQ,Wanted Lab
139670,139670.KQ,KOSDAQ,KineMaster
067920,067920.KQ,KOSDAQ,IGLOO
279600,279600.KQ,KOSDAQ,MediaZen
307870,307870.KQ,KOSDAQ,B2En
438700,438700.KQ,KOSDAQ,VIRNECT
099390,099390.KQ,KOSDAQ,Brainzcompany
367000,367000.KQ,KOSDAQ,Plateer
373170,373170.KQ,KOSDAQ,MICUBE
340810,340810.KQ,KOSDAQ,CUBOX
262840,262840.KQ,KOSDAQ,IQUEST
418250,418250.KQ,KOSDAQ,SecuLetter
417860,417860.KQ,KOSDAQ,OBZEN
069410,069410.KQ,KOSDAQ,nTels
153460,153460.KQ,KOSDAQ,NABLE
045340,045340.KQ,KOSDAQ,TSB
356890,356890.KQ,KOSDAQ,CyberOne
347860,347860.KQ,KOSDAQ,Alchera
148780,148780.KQ,KOSDAQ,BECU AI
065440,065440.KQ,KOSDAQ,ELUON
208860,208860.KQ,KOSDAQ,EnGIS Technologies
357880,357880.KQ,KOSDAQ,Bitnine
040160,040160.KQ,KOSDAQ,NuriFlex
131090,131090.KQ,KOSDAQ,SECUVE
296640,296640.KQ,KOSDAQ,INNORULES
184230,184230.KQ,KOSDAQ,SGA Solutions
290270,290270.KQ,KOSDAQ,HUNESION
039310,039310.KQ,KOSDAQ,SEJOONG
290560,290560.KQ,KOSDAQ,SINSIWAY
291810,291810.KQ,KOSDAQ,Pintel
333050,333050.KQ,KOSDAQ,MOCOMSYS
372800,372800.KQ,KOSDAQ,ITEYES
094860,094860.KQ,KOSDAQ,NEORIGIN
070300,070300.KQ,KOSDAQ,Xcure
347700,347700.KQ,KOSDAQ,LSCORP
049470,049470.KQ,KOSDAQ,SGA
232830,232830.KQ,KOSDAQ,SECUCEN
085810,085810.KQ,KOSDAQ,Alticast
275630,275630.KQ,KOSDAQ,SSR
079970,079970.KQ,KOSDAQ,TOBESOFT
084440,084440.KQ,KOSDAQ,UBION
051980,051980.KQ,KOSDAQ,JOONGANG AM
032500,032500.KQ,KOSDAQ,KMW
099320,099320.KQ,KOSDAQ,SI
389020,389020.KQ,KOSDAQ,Zaram Technology
050890,050890.KQ,KOSDAQ,Solid
029480,029480.KQ,KOSDAQ,Kwangmu
121800,121800.KQ,KOSDAQ,Vidente
211270,211270.KQ,KOSDAQ,APSI
230240,230240.KQ,KOSDAQ,HFR
143160,143160.KQ,KOSDAQ,IDIS
073490,073490.KQ,KOSDAQ,Innowireless
175140,175140.KQ,KOSDAQ,HUMAN TECHNOLOGY
264450,264450.KQ,KOSDAQ,Ubiquoss
091440,091440.KQ,KOSDAQ,Hanwool MS
084730,084730.KQ,KOSDAQ,Thinkware
037460,037460.KQ,KOSDAQ,SAMJI ELECT
039560,039560.KQ,KOSDAQ,DASANNetwork
061040,061040.KQ,KOSDAQ,RFTECH
088800,088800.KQ,KOSDAQ,Ace Technologies
361390,361390.KQ,KOSDAQ,Genohco
138080,138080.KQ,KOSDAQ,OE Solutions
069540,069540.KQ,KOSDAQ,LIGHTRON
340360,340360.KQ,KOSDAQ,Davolink
388790,388790.KQ,KOSDAQ,LiComm
115160,115160.KQ,KOSDAQ,HUMAX
078890,078890.KQ,KOSDAQ,KAON Group
015710,015710.KQ,KOSDAQ,KOCOM
170790,170790.KQ,KOSDAQ,Piolink
115440,115440.KQ,KOSDAQ,WooriNet
031310,031310.KQ,KOSDAQ,EYESVISION
049080,049080.KQ,KOSDAQ,GIGALANE
039010,039010.KQ,KOSDAQ,HYUNDAI HT
099520,099520.KQ,KOSDAQ,ITX-AI
056360,056360.KQ,KOSDAQ,COWEAVER
060540,060540.KQ,KOSDAQ,SAT
109080,109080.KQ,KOSDAQ,OPTICIS
036690,036690.KQ,KOSDAQ,COMMAX
046310,046310.KQ,KOSDAQ,BG T&A
297570,297570.KQ,KOSDAQ,ALOYS
038950,038950.KQ,KOSDAQ,FINEDIGITAL
380540,380540.KQ,KOSDAQ,Opticore
083640,083640.KQ,KOSDAQ,INCON
065570,065570.KQ,KOSDAQ,Samyung ENC
035460,035460.KQ,KOSDAQ,KisanTelecom
079190,079190.KQ,KOSDAQ,KESPION
215790,215790.KQ,KOSDAQ,INNO INSTRUMENT
065770,065770.KQ,KOSDAQ,CS
192410,192410.KQ,KOSDAQ,Hyulimnetworks
073540,073540.KQ,KOSDAQ,FRTEK
174880,174880.KQ,KOSDAQ,JangWon
025770,025770.KQ,KOSDAQ,KICC
451760,451760.KQ,KOSDAQ,CONTEC
036800,036800.KQ,KOSDAQ,NICEI&T
036630,036630.KQ,KOSDAQ,SEJONG TELECOM
065530,065530.KQ,KOSDAQ,Wiable
066410,066410.KQ,KOSDAQ,BUCKET STUDIO
039290,039290.KQ,KOSDAQ,InfoBank
115310,115310.KQ,KOSDAQ,INFOvine
039420,039420.KQ,KOSDAQ,KL-Net
052600,052600.KQ,KOSDAQ,HANNET
383220,383220.KS,KOSPI,F&F
105630,105630.KS,KOSPI,Hansae
093050,093050.KS,KOSPI,LF
020000,020000.KS,KOSPI,Handsome
001460,001460.KS,KOSPI,BYC
003200,003200.KS,KOSPI,IlshinSpng
016450,016450.KS,KOSPI,HansaeYes24Holdings
009270,009270.KS,KOSPI,Shinwon
003610,003610.KS,KOSPI,Pangrim
011300,011300.KS,KOSPI,SEONG AN Materials
007980,007980.KS,KOSPI,TP
016090,016090.KS,KOSPI,Daehyun
005800,005800.KS,KOSPI,ShinyoungWacoal
102280,102280.KS,KOSPI,SBW
111110,111110.KS,KOSPI,Hojeon
014990,014990.KS,KOSPI,In the F
090370,090370.KS,KOSPI,METALABS
005820,005820.KS,KOSPI,Wonlim
093240,093240.KS,KOSPI,HYUNGJI ELITE
000950,000950.KS,KOSPI,Chonbang
001070,001070.KS,KOSPI,TaihanTextl
001465,001465.KS,KOSPI,BYC(1P)
084870,084870.KS,KOSPI,TBH GLOBAL
002070,002070.KS,KOSPI,VIVIEN
008500,008500.KS,KOSPI,IljeongInd
033340,033340.KQ,KOSDAQ,GOODPEOPLE
298540,298540.KQ,KOSDAQ,"TNH CO., LTD"
145170,145170.KQ,KOSDAQ,Nobland
472850,472850.KQ,KOSDAQ,POND GROUP
110790,110790.KQ,KOSDAQ,CreaS F&C
366030,366030.KQ,KOSDAQ,09WOMEN
109670,109670.KQ,KOSDAQ,C-SITE
352700,352700.KQ,KOSDAQ,CNTUS
065950,065950.KQ,KOSDAQ,Welcron
306040,306040.KQ,KOSDAQ,SJG
204020,204020.KQ,KOSDAQ,GRITEE
047770,047770.KQ,KOSDAQ,Codes Combine
267790,267790.KQ,KOSDAQ,BARREL
083550,083550.KQ,KOSDAQ,KM
065060,065060.KQ,KOSDAQ,GNCO
318160,318160.KQ,KOSDAQ,Cell Bio Human Tech
130500,130500.KQ,KOSDAQ,GH Advanced Materials
032080,032080.KQ,KOSDAQ,AZTECHWB
225590,225590.KQ,KOSDAQ,Fashion Platform
008290,008290.KQ,KOSDAQ,WPMulsan
098660,098660.KQ,KOSDAQ,STO
011080,011080.KQ,KOSDAQ,HYUNGJI I&C
323230,323230.KQ,KOSDAQ,MFM KOREA
011200,011200.KS,KOSPI,HMM
003490,003490.KS,KOSPI,KAL
086280,086280.KS,KOSPI,HYUNDAIGLOVIS
000120,000120.KS,KOSPI,CJ LOGISTICS
028670,028670.KS,KOSPI,PanOcean
089590,089590.KS,KOSPI,JEJUAIR
020560,020560.KS,KOSPI,Asiana Airlines
005880,005880.KS,KOSPI,KorLine
272450,272450.KS,KOSPI,JIN AIR
091810,091810.KS,KOSPI,TWAYAIR
003280,003280.KS,KOSPI,HeungaShipping
298690,298690.KS,KOSPI,AirBusan
002320,002320.KS,KOSPI,HanjinTrnspt
004360,004360.KS,KOSPI,SEBANG
005430,005430.KS,KOSPI,KorApoSvc
044450,044450.KS,KOSPI,KSS LINE
004140,004140.KS,KOSPI,DongbangTrnspt&Log
009070,009070.KS,KOSPI,KCTC
009180,009180.KS,KOSPI,Hansol Logistics
465770,465770.KS,KOSPI,STX Green Logis
129260,129260.KS,KOSPI,INTERGIS
000650,000650.KS,KOSPI,ChunilExp
014130,014130.KS,KOSPI,HanExpress
001140,001140.KS,KOSPI,KUKBO
084670,084670.KS,KOSPI,DONGYANG EXPRESS
004365,004365.KS,KOSPI,SEBANG(1P)
003495,003495.KS,KOSPI,KAL(1P)
005380,005380.KS,KOSPI,HyundaiMtr
000270,000270.KS,KOSPI,KIA CORP.
012330,012330.KS,KOSPI,Mobis
329180,329180.KS,KOSPI,HD HYUNDAI HEAVY INDUSTRIES
012450,012450.KS,KOSPI,HANWHA AEROSPACE
042660,042660.KS,KOSPI,Hanwha Ocean
010140,010140.KS,KOSPI,SamsungHvyInd
005387,005387.KS,KOSPI,HyundaiMtr(2PB)
047810,047810.KS,KOSPI,KOREA AEROSPACE
064350,064350.KS,KOSPI,HYUNDAI ROTEM
005385,005385.KS,KOSPI,HyundaiMtr(1P)
010620,010620.KS,KOSPI,HD HYUNDAI MIPO
204320,204320.KS,KOSPI,HL MANDO
005850,005850.KS,KOSPI,SLCORP
011210,011210.KS,KOSPI,HYUNDAI WIA
003620,003620.KS,KOSPI,KG Mobility
271940,271940.KS,KOSPI,ILJIN HYSOLUS
009900,009900.KS,KOSPI,MS IND
064960,064960.KS,KOSPI,SNT MOTIV
003570,003570.KS,KOSPI,SNT DYNAMICS
200880,200880.KS,KOSPI,SEOYONEHWA
075580,075580.KS,KOSPI,SEJIN HEAVY
010690,010690.KS,KOSPI,Hwashin
005389,005389.KS,KOSPI,HyundaiMtr(3PB)
000430,000430.KS,KOSPI,DaewonKangup
009680,009680.KS,KOSPI,MT
092200,092200.KS,KOSPI,DIC
015230,015230.KS,KOSPI,DaechangForging
033530,033530.KS,KOSPI,SJG SEJONG
010580,010580.KS,KOSPI,SM BEXEL
024900,024900.KS,KOSPI,DuckYangInd
010100,010100.KS,KOSPI,KOREA MOVENEX
214330,214330.KS,KOSPI,KUMHO HT
016740,016740.KS,KOSPI,DUAL
023800,023800.KS,KOSPI,Inzi
023000,023000.KS,KOSPI,SAMWONSTEEL
004100,004100.KS,KOSPI,TaeyangMtl
006660,006660.KS,KOSPI,SamsungClimateContro
013520,013520.KS,KOSPI,HS Corp
018500,018500.KS,KOSPI,DONGWON METAL
021820,021820.KS,KOSPI,SewonPrecsnInd
001380,001380.KS,KOSPI,SG GLOBAL
013870,013870.KS,KOSPI,GMB Korea
041650,041650.KS,KOSPI,SANGSIN
023810,023810.KS,KOSPI,INFAC
308170,308170.KS,KOSPI,CTR Mobility
075180,075180.KS,KOSPI,SAC
378850,378850.KS,KOSPI,HS R&A
001620,001620.KS,KOSPI,KBIDK
092780,092780.KS,KOSPI,DONGYANG PISTON
002920,002920.KS,KOSPI,YoosungEnt
090080,090080.KS,KOSPI,PHC
009320,009320.KS,KOSPI,DAEWOOELECCOMPONENTS
002880,002880.KS,KOSPI,DAYOU A-TECH
143210,143210.KS,KOSPI,HANDS CORPORATION
033250,033250.KS,KOSPI,CHASYS
123700,123700.KS,KOSPI,SJM
012280,012280.KS,KOSPI,YeonghwaMtl
010770,010770.KS,KOSPI,PHHC
000040,000040.KS,KOSPI,KR MOTORS
005030,005030.KS,KOSPI,PusanCstIron
001420,001420.KS,KOSPI,TaewonMulsan
004105,004105.KS,KOSPI,TaeyangMtl(1P)
124560,124560.KQ,KOSDAQ,Taewoong Logistics
003100,003100.KQ,KOSDAQ,SUN KWANG
024800,024800.KQ,KOSDAQ,YOOSUNG T&S
040610,040610.KQ,KOSDAQ,SG&G
032280,032280.KQ,KOSDAQ,SamIl
015750,015750.KQ,KOSDAQ,SW HITECH
460930,460930.KQ,KOSDAQ,HYUNDAI HYMS
416180,416180.KQ,KOSDAQ,Shinsung ST
118990,118990.KQ,KOSDAQ,MOTREX
437730,437730.KQ,KOSDAQ,SAMHYUN
043370,043370.KQ,KOSDAQ,PHA
088390,088390.KQ,KOSDAQ,INNOX
123040,123040.KQ,KOSDAQ,"MS AUTOTECH CO., LTD"
038110,038110.KQ,KOSDAQ,ECOPLASTIC
067390,067390.KQ,KOSDAQ,ASTK
064820,064820.KQ,KOSDAQ,CAPEind
123410,123410.KQ,KOSDAQ,KFTC
419050,419050.KQ,KOSDAQ,SAMKEE EV
215360,215360.KQ,KOSDAQ,W.I.C
012860,012860.KQ,KOSDAQ,MOBASE ELECTRONICS
274090,274090.KQ,KOSDAQ,Kencoa Aerospace
013310,013310.KQ,KOSDAQ,A-JIN INDUSTRY
108380,108380.KQ,KOSDAQ,DAYANG
452400,452400.KQ,KOSDAQ,INICS Corp.
105330,105330.KQ,KOSDAQ,KNW
101930,101930.KQ,KOSDAQ,Inhwa Precision
005710,005710.KQ,KOSDAQ,Daewonsanup
053700,053700.KQ,KOSDAQ,SAMBO MOTORS
066590,066590.KQ,KOSDAQ,WSA
092460,092460.KQ,KOSDAQ,HANLA IMS
170030,170030.KQ,KOSDAQ,HDI21
067570,067570.KQ,KOSDAQ,NVH
265560,265560.KQ,KOSDAQ,YHTEC
234100,234100.KQ,KOSDAQ,Sewon
333430,333430.KQ,KOSDAQ,IL SEUNG
014200,014200.KQ,KOSDAQ,KANGLIM
024910,024910.KQ,KOSDAQ,Kyungchang
011320,011320.KQ,KOSDAQ,UNICK
263540,263540.KQ,KOSDAQ,Earth & Aerospace
241690,241690.KQ,KOSDAQ,UNITEKNO
212560,212560.KQ,KOSDAQ,NEOOTO
053270,053270.KQ,KOSDAQ,G.Y.TECH
122690,122690.KQ,KOSDAQ,SAC
024740,024740.KQ,KOSDAQ,HanilForging
122350,122350.KQ,KOSDAQ,SAMKEE
072470,072470.KQ,KOSDAQ,W.I.H.C
019540,019540.KQ,KOSDAQ,IljiTech
097780,097780.KQ,KOSDAQ,Eco Volt
067170,067170.KQ,KOSDAQ,Autech
024830,024830.KQ,KOSDAQ,SewonCorp
128540,128540.KQ,KOSDAQ,ECOCAB
013720,013720.KQ,KOSDAQ,CBI
126640,126640.KQ,KOSDAQ,HWASHIN PRECISION
024120,024120.KQ,KOSDAQ,KBA
090150,090150.KQ,KOSDAQ,iWIN
065500,065500.KQ,KOSDAQ,Orient Precision Industries
085910,085910.KQ,KOSDAQ,NEOTIS
078590,078590.KQ,KOSDAQ,HYULIM A-TECH
290120,290120.KQ,KOSDAQ,DH AUTOLEAD
221840,221840.KQ,KOSDAQ,HIZEAERO
088290,088290.KQ,KOSDAQ,EWON COMFORT
031510,031510.KQ,KOSDAQ,AUSTEM
012340,012340.KQ,KOSDAQ,NUINTEK
099410,099410.KQ,KOSDAQ,DBSM
104040,104040.KQ,KOSDAQ,Daesung Fine Tec
080470,080470.KQ,KOSDAQ,SCAutotech
113810,113810.KQ,KOSDAQ,Dgenx
054180,054180.KQ,KOSDAQ,MEDICOX
310870,310870.KQ,KOSDAQ,DYC
130740,130740.KQ,KOSDAQ,TPC Global
053060,053060.KQ,KOSDAQ,SAE DONG
123750,123750.KQ,KOSDAQ,Alton
071850,071850.KQ,KOSDAQ,CTK
046070,046070.KQ,KOSDAQ,KODACO
